District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code),Estimated_Population,Source_Type,elevation_m
Ampara,2006,52,2006-12-23,2006-12-29,0,,,,,,,,,,,,,618636,interpolated,38.0
Ampara,2007,1,2006-12-30,2007-01-05,0,0.0,0.0,71.4,83.8,58.4,27.08,21.54,25.76,28.76,23.44,24.2,3.0,623763,interpolated,38.0
Ampara,2007,2,2007-01-06,2007-01-12,0,82.9,82.9,86.85714285714286,93.42857142857144,79.28571428571429,26.357142857142858,23.0,27.62857142857143,29.75714285714286,26.2,24.442857142857143,53.0,623763,interpolated,38.0
Ampara,2007,3,2007-01-13,2007-01-19,0,7.6,7.6,83.0,89.85714285714286,74.57142857142857,27.1,23.52857142857143,28.0,29.928571428571427,26.728571428571428,25.071428571428573,51.0,623763,interpolated,38.0
Ampara,2007,4,2007-01-20,2007-01-26,0,23.0,23.0,77.14285714285714,85.71428571428571,66.28571428571429,26.942857142857143,22.785714285714285,26.97142857142857,29.442857142857143,25.25714285714286,24.6,3.0,623763,interpolated,38.0
Ampara,2007,5,2007-01-27,2007-02-02,0,33.5,33.5,83.71428571428571,91.28571428571428,73.57142857142857,27.071428571428573,23.47142857142857,28.24285714285714,30.61428571428572,26.8,24.97142857142857,51.0,623763,interpolated,38.0
Ampara,2007,6,2007-02-03,2007-02-09,0,4.4,4.4,79.42857142857143,93.14285714285714,65.85714285714286,27.542857142857144,21.442857142857143,27.585714285714285,31.142857142857142,24.471428571428568,24.557142857142857,51.0,623763,interpolated,38.0
Ampara,2007,7,2007-02-10,2007-02-16,0,10.9,10.9,82.42857142857143,93.42857142857144,68.71428571428571,28.942857142857143,23.414285714285715,30.485714285714288,34.385714285714286,27.77142857142857,25.928571428571427,51.0,623763,interpolated,38.0
Ampara,2007,8,2007-02-17,2007-02-23,0,2.2,2.2,74.14285714285714,85.71428571428571,61.71428571428572,28.15714285714285,23.385714285714283,28.15714285714285,30.914285714285715,26.357142857142858,25.585714285714285,3.0,623763,interpolated,38.0
Ampara,2007,9,2007-02-24,2007-03-02,1,10.6,10.6,82.28571428571429,93.85714285714286,69.57142857142857,28.842857142857145,23.428571428571427,30.15714285714285,34.01428571428571,27.65714285714285,25.885714285714283,51.0,623763,interpolated,38.0
Ampara,2007,10,2007-03-03,2007-03-09,0,0.0,0.0,74.71428571428571,91.0,58.57142857142857,29.342857142857145,21.957142857142856,28.942857142857143,33.785714285714285,25.17142857142857,25.6,3.0,623763,interpolated,38.0
Ampara,2007,11,2007-03-10,2007-03-16,0,15.1,15.1,81.0,93.42857142857144,66.57142857142857,29.2,23.1,30.142857142857142,34.385714285714286,27.385714285714283,25.942857142857143,51.0,623763,interpolated,38.0
Ampara,2007,12,2007-03-17,2007-03-23,0,1.1,1.1,74.28571428571429,94.57142857142856,52.142857142857146,30.25714285714286,21.87142857142857,29.485714285714288,35.05714285714286,25.52857142857143,25.857142857142858,3.0,623763,interpolated,38.0
Ampara,2007,13,2007-03-24,2007-03-30,0,0.0,0.0,72.71428571428571,93.0,50.285714285714285,31.25714285714286,22.214285714285715,30.385714285714283,36.54285714285714,25.814285714285717,26.514285714285712,2.0,623763,interpolated,38.0
Ampara,2007,14,2007-03-31,2007-04-06,0,23.8,23.8,80.57142857142857,93.71428571428572,63.85714285714285,30.67142857142857,24.314285714285717,32.114285714285714,36.48571428571429,29.32857142857143,27.12857142857143,51.0,623763,interpolated,38.0
Ampara,2007,15,2007-04-07,2007-04-13,0,133.0,133.0,91.14285714285714,96.14285714285714,82.0,27.7,24.1,30.228571428571428,32.74285714285714,28.571428571428573,25.32857142857143,63.0,623763,interpolated,38.0
Ampara,2007,16,2007-04-14,2007-04-20,0,15.0,15.0,83.28571428571429,94.28571428571428,67.85714285714286,30.25714285714286,24.571428571428573,32.528571428571425,36.8,29.557142857142857,27.11428571428572,51.0,623763,interpolated,38.0
Ampara,2007,17,2007-04-21,2007-04-27,0,24.9,24.9,83.42857142857143,94.42857142857144,66.57142857142857,31.0,24.914285714285715,32.91428571428572,38.32857142857143,30.085714285714285,27.3,53.0,623763,interpolated,38.0
Ampara,2007,18,2007-04-28,2007-05-04,0,27.5,27.5,82.71428571428571,95.0,65.42857142857143,31.67142857142857,25.214285714285715,33.75714285714286,39.385714285714286,30.74285714285714,27.814285714285717,3.0,623763,interpolated,38.0
Ampara,2007,19,2007-05-05,2007-05-11,0,25.6,25.6,83.71428571428571,94.71428571428572,67.57142857142857,32.114285714285714,25.914285714285715,34.628571428571426,40.02857142857143,31.385714285714283,28.428571428571427,63.0,623763,interpolated,38.0
Ampara,2007,20,2007-05-12,2007-05-18,0,0.0,0.0,73.85714285714286,90.85714285714286,53.42857142857143,33.714285714285715,25.24285714285714,33.94285714285714,39.71428571428572,29.571428571428573,29.1,3.0,623763,interpolated,38.0
Ampara,2007,21,2007-05-19,2007-05-25,0,11.7,11.7,76.14285714285714,87.14285714285714,60.285714285714285,32.9,26.17142857142857,33.871428571428574,39.52857142857143,30.414285714285715,28.914285714285715,53.0,623763,interpolated,38.0
Ampara,2007,22,2007-05-26,2007-06-01,0,13.6,13.6,77.42857142857143,92.28571428571428,59.71428571428572,32.55714285714286,25.65714285714285,34.58571428571428,39.871428571428574,31.142857142857142,28.77142857142857,51.0,623763,interpolated,38.0
Ampara,2007,23,2007-06-02,2007-06-08,1,25.7,25.7,78.85714285714286,91.57142857142856,61.42857142857143,32.542857142857144,26.11428571428572,34.471428571428575,39.98571428571428,31.642857142857142,28.65714285714285,63.0,623763,interpolated,38.0
Ampara,2007,24,2007-06-09,2007-06-15,1,24.6,24.6,81.0,91.57142857142856,66.0,31.357142857142858,25.814285714285717,33.614285714285714,37.82857142857143,30.714285714285715,28.0,61.0,623763,interpolated,38.0
Ampara,2007,25,2007-06-16,2007-06-22,1,10.5,10.5,77.0,88.14285714285714,61.42857142857143,30.842857142857145,25.6,32.128571428571426,35.471428571428575,29.82857142857143,27.74285714285714,3.0,623763,interpolated,38.0
Ampara,2007,26,2007-06-23,2007-06-29,0,30.4,30.4,79.42857142857143,91.42857142857144,60.85714285714285,32.214285714285715,25.62857142857143,33.2,38.31428571428571,30.314285714285717,28.15714285714285,61.0,623763,interpolated,38.0
Ampara,2007,27,2007-06-30,2007-07-06,0,10.8,10.8,72.42857142857143,86.42857142857143,53.57142857142857,33.142857142857146,25.728571428571428,32.91428571428572,38.18571428571429,29.642857142857142,28.8,3.0,623763,interpolated,38.0
Ampara,2007,28,2007-07-07,2007-07-13,0,4.8,4.8,69.14285714285714,86.57142857142857,48.85714285714285,33.92857142857143,25.285714285714285,33.042857142857144,39.41428571428571,29.014285714285712,28.957142857142856,3.0,623763,interpolated,38.0
Ampara,2007,29,2007-07-14,2007-07-20,0,10.0,10.0,73.0,87.28571428571429,54.71428571428572,32.9,25.61428571428572,33.285714285714285,38.62857142857143,30.02857142857143,28.542857142857144,61.0,623763,interpolated,38.0
Ampara,2007,30,2007-07-21,2007-07-27,0,24.7,24.7,80.85714285714286,93.14285714285714,62.85714285714285,30.74285714285714,24.8,32.74285714285714,36.98571428571428,29.885714285714283,27.3,53.0,623763,interpolated,38.0
Ampara,2007,31,2007-07-28,2007-08-03,0,2.5,2.5,73.28571428571429,87.28571428571429,57.0,31.82857142857143,25.042857142857144,32.114285714285714,36.7,28.842857142857145,28.085714285714285,51.0,623763,interpolated,38.0
Ampara,2007,32,2007-08-04,2007-08-10,0,7.300000000000001,7.300000000000001,67.57142857142857,84.42857142857143,47.57142857142857,33.857142857142854,25.24285714285714,33.01428571428571,39.12857142857143,28.6,29.014285714285712,3.0,623763,interpolated,38.0
Ampara,2007,33,2007-08-11,2007-08-17,0,6.8,6.8,71.42857142857143,88.28571428571429,51.57142857142857,33.214285714285715,25.65714285714285,33.957142857142856,39.385714285714286,30.428571428571427,29.042857142857144,51.0,623763,interpolated,38.0
Ampara,2007,34,2007-08-18,2007-08-24,0,9.2,9.2,70.0,87.85714285714286,51.142857142857146,33.31428571428571,25.428571428571427,34.1,39.58571428571429,30.142857142857142,29.085714285714285,3.0,623763,interpolated,38.0
Ampara,2007,35,2007-08-25,2007-08-31,0,44.2,44.2,77.42857142857143,87.57142857142857,60.285714285714285,31.77142857142857,25.4,32.042857142857144,37.457142857142856,29.0,27.728571428571428,63.0,623763,interpolated,38.0
Ampara,2007,36,2007-09-01,2007-09-07,0,8.600000000000001,8.600000000000001,75.14285714285714,88.28571428571429,56.85714285714285,32.17142857142857,25.32857142857143,32.57142857142857,37.6,29.24285714285714,28.11428571428572,3.0,623763,interpolated,38.0
Ampara,2007,37,2007-09-08,2007-09-14,0,19.0,19.0,77.85714285714286,90.57142857142856,59.85714285714285,31.67142857142857,25.11428571428572,32.48571428571429,38.18571428571429,29.457142857142856,27.728571428571428,55.0,623763,interpolated,38.0
Ampara,2007,38,2007-09-15,2007-09-21,0,18.3,18.3,73.71428571428571,88.57142857142857,54.142857142857146,32.82857142857143,25.314285714285717,32.67142857142857,37.971428571428575,29.27142857142857,28.357142857142858,61.0,623763,interpolated,38.0
Ampara,2007,39,2007-09-22,2007-09-28,0,17.8,17.8,74.57142857142857,87.14285714285714,56.0,32.74285714285714,25.74285714285714,33.22857142857143,39.2,29.942857142857143,28.52857142857143,61.0,623763,interpolated,38.0
Ampara,2007,40,2007-09-29,2007-10-05,0,11.0,11.0,72.85714285714286,88.14285714285714,53.0,32.9,25.085714285714285,32.57142857142857,38.72857142857144,28.8,28.37142857142857,3.0,623763,interpolated,38.0
Ampara,2007,41,2007-10-06,2007-10-12,0,13.9,13.9,74.71428571428571,88.71428571428571,57.71428571428572,31.571428571428573,25.042857142857144,31.842857142857145,36.74285714285714,28.885714285714283,27.74285714285714,51.0,623763,interpolated,38.0
Ampara,2007,42,2007-10-13,2007-10-19,0,72.80000000000001,72.80000000000001,86.57142857142857,95.71428571428572,72.85714285714286,29.228571428571428,24.15714285714285,31.057142857142857,35.08571428571428,28.97142857142857,25.928571428571427,63.0,623763,interpolated,38.0
Ampara,2007,43,2007-10-20,2007-10-26,0,96.1,96.1,86.42857142857143,94.71428571428572,70.85714285714286,29.2,24.042857142857144,31.042857142857144,35.471428571428575,28.74285714285714,25.842857142857145,63.0,623763,interpolated,38.0
Ampara,2007,44,2007-10-27,2007-11-02,0,70.10000000000001,70.10000000000001,84.71428571428571,94.71428571428572,68.0,29.87142857142857,24.32857142857143,31.914285714285715,35.971428571428575,29.285714285714285,26.514285714285712,63.0,623763,interpolated,38.0
Ampara,2007,45,2007-11-03,2007-11-09,1,67.3,67.3,86.57142857142857,95.28571428571428,71.42857142857143,28.985714285714288,23.385714285714283,30.485714285714288,35.07142857142857,27.97142857142857,25.542857142857144,63.0,623763,interpolated,38.0
Ampara,2007,46,2007-11-10,2007-11-16,1,5.699999999999999,5.699999999999999,79.0,90.28571428571428,63.71428571428572,29.285714285714285,23.785714285714285,29.77142857142857,33.9,27.414285714285715,26.02857142857143,3.0,623763,interpolated,38.0
Ampara,2007,47,2007-11-17,2007-11-23,0,44.5,44.5,85.57142857142857,93.28571428571428,73.85714285714286,28.057142857142857,23.428571428571427,29.5,32.94285714285714,27.5,25.214285714285715,63.0,623763,interpolated,38.0
Ampara,2007,48,2007-11-24,2007-11-30,0,7.5,7.5,81.71428571428571,91.71428571428572,68.42857142857143,28.185714285714287,23.25714285714286,28.957142857142856,32.385714285714286,26.7,25.414285714285715,51.0,623763,interpolated,38.0
Ampara,2007,49,2007-12-01,2007-12-07,0,24.4,24.4,82.0,91.0,72.71428571428571,27.442857142857143,23.642857142857142,28.65714285714285,30.87142857142857,27.0,25.385714285714283,53.0,623763,interpolated,38.0
Ampara,2007,50,2007-12-08,2007-12-14,2,119.7,119.7,89.42857142857143,94.42857142857144,82.71428571428571,26.3,23.52857142857143,28.11428571428572,29.842857142857145,26.928571428571427,24.585714285714285,63.0,623763,interpolated,38.0
Ampara,2007,51,2007-12-15,2007-12-21,0,72.9,72.9,90.57142857142856,95.14285714285714,82.0,26.914285714285715,23.542857142857144,28.65714285714285,31.042857142857144,27.385714285714283,24.685714285714287,63.0,623763,interpolated,38.0
Ampara,2007,52,2007-12-22,2007-12-28,0,35.3,35.3,84.71428571428571,94.57142857142856,71.71428571428571,26.62857142857143,21.65714285714285,27.142857142857142,29.82857142857143,24.67142857142857,23.957142857142856,3.0,623763,interpolated,38.0
Ampara,2008,1,2007-12-29,2008-01-04,0,18.0,18.0,81.42857142857143,91.85714285714286,68.71428571428571,27.042857142857144,22.385714285714283,27.285714285714285,30.057142857142857,25.47142857142857,24.414285714285715,51.0,628891,interpolated,38.0
Ampara,2008,2,2008-01-05,2008-01-11,0,87.2,87.2,91.14285714285714,94.71428571428572,83.85714285714286,25.9,23.042857142857144,27.928571428571427,29.8,26.62857142857143,24.11428571428572,61.0,628891,interpolated,38.0
Ampara,2008,3,2008-01-12,2008-01-18,0,33.1,33.1,79.42857142857143,87.42857142857143,69.85714285714286,26.642857142857142,22.885714285714283,27.085714285714285,29.571428571428573,25.8,24.442857142857147,2.0,628891,interpolated,38.0
Ampara,2008,4,2008-01-19,2008-01-25,0,30.2,30.2,84.28571428571429,93.71428571428572,71.85714285714286,27.285714285714285,22.0,27.885714285714283,31.24285714285714,25.27142857142857,24.428571428571427,51.0,628891,interpolated,38.0
Ampara,2008,5,2008-01-26,2008-02-01,2,9.9,9.9,85.42857142857143,96.28571428571428,69.42857142857143,28.814285714285717,23.1,29.928571428571427,34.1,27.27142857142857,25.414285714285715,3.0,628891,interpolated,38.0
Ampara,2008,6,2008-02-02,2008-02-08,3,50.0,50.0,85.0,94.85714285714286,72.85714285714286,27.87142857142857,23.12857142857143,29.37142857142857,32.4,27.485714285714288,25.214285714285715,63.0,628891,interpolated,38.0
Ampara,2008,7,2008-02-09,2008-02-15,2,22.1,22.1,87.57142857142857,96.0,76.57142857142857,28.142857142857142,23.357142857142858,30.17142857142857,33.65714285714286,27.914285714285715,25.442857142857143,51.0,628891,interpolated,38.0
Ampara,2008,8,2008-02-16,2008-02-22,0,8.5,8.5,82.14285714285714,93.0,70.71428571428571,28.11428571428572,22.785714285714285,29.085714285714285,33.1,26.585714285714285,25.27142857142857,51.0,628891,interpolated,38.0
Ampara,2008,9,2008-02-23,2008-02-29,0,40.2,40.2,81.0,92.57142857142856,68.57142857142857,27.24285714285714,21.67142857142857,27.6,31.27142857142857,24.542857142857144,24.357142857142858,3.0,628891,interpolated,38.0
Ampara,2008,10,2008-03-01,2008-03-07,1,33.1,33.1,85.85714285714286,95.14285714285714,74.42857142857143,28.057142857142857,22.67142857142857,29.442857142857143,33.528571428571425,26.7,25.1,53.0,628891,interpolated,38.0
Ampara,2008,11,2008-03-08,2008-03-14,1,100.0,100.0,87.42857142857143,94.14285714285714,75.85714285714286,27.74285714285714,23.285714285714285,29.5,32.92857142857143,27.485714285714288,24.985714285714288,61.0,628891,interpolated,38.0
Ampara,2008,12,2008-03-15,2008-03-21,0,139.70000000000002,139.70000000000002,89.28571428571429,94.71428571428572,79.14285714285714,27.65714285714285,23.642857142857142,29.12857142857143,32.27142857142857,27.47142857142857,25.1,63.0,628891,interpolated,38.0
Ampara,2008,13,2008-03-22,2008-03-28,4,10.9,10.9,83.28571428571429,94.42857142857144,68.42857142857143,29.74285714285714,23.885714285714283,31.642857142857142,36.04285714285714,28.557142857142857,26.571428571428573,51.0,628891,interpolated,38.0
Ampara,2008,14,2008-03-29,2008-04-04,1,17.9,17.9,83.85714285714286,95.57142857142856,67.28571428571429,30.17142857142857,23.885714285714283,31.9,37.1,28.7,26.542857142857144,51.0,628891,interpolated,38.0
Ampara,2008,15,2008-04-05,2008-04-11,1,73.10000000000001,73.10000000000001,88.42857142857143,95.85714285714286,75.71428571428571,28.61428571428572,23.75714285714286,30.6,34.8,28.428571428571427,25.52857142857143,63.0,628891,interpolated,38.0
Ampara,2008,16,2008-04-12,2008-04-18,4,12.4,12.4,83.57142857142857,95.14285714285714,67.57142857142857,29.971428571428568,23.942857142857143,31.928571428571427,36.72857142857144,28.75714285714286,26.6,3.0,628891,interpolated,38.0
Ampara,2008,17,2008-04-19,2008-04-25,1,4.2,4.2,82.57142857142857,96.57142857142856,63.42857142857143,31.24285714285714,24.52857142857143,33.471428571428575,38.17142857142857,29.842857142857145,27.65714285714285,3.0,628891,interpolated,38.0
Ampara,2008,18,2008-04-26,2008-05-02,1,21.3,21.3,81.42857142857143,92.14285714285714,65.85714285714286,31.38571428571429,25.17142857142857,32.84285714285714,37.94285714285714,29.67142857142857,27.82857142857143,3.0,628891,interpolated,38.0
Ampara,2008,19,2008-05-03,2008-05-09,1,2.7,2.7,76.42857142857143,90.28571428571428,60.285714285714285,32.628571428571426,25.5,33.24285714285714,39.01428571428572,30.02857142857143,28.557142857142857,3.0,628891,interpolated,38.0
Ampara,2008,20,2008-05-10,2008-05-16,1,7.5,7.5,74.85714285714286,88.0,56.142857142857146,33.27142857142857,25.4,33.471428571428575,39.81428571428571,29.485714285714288,28.714285714285715,53.0,628891,interpolated,38.0
Ampara,2008,21,2008-05-17,2008-05-23,0,3.8,3.8,74.14285714285714,89.0,57.142857142857146,33.214285714285715,25.9,34.57142857142857,40.18571428571429,30.842857142857145,29.25714285714286,51.0,628891,interpolated,38.0
Ampara,2008,22,2008-05-24,2008-05-30,0,19.8,19.8,76.28571428571429,88.28571428571429,56.71428571428572,32.8,25.37142857142857,32.971428571428575,38.94285714285714,29.47142857142857,28.25714285714286,61.0,628891,interpolated,38.0
Ampara,2008,23,2008-05-31,2008-06-06,2,37.7,37.7,79.71428571428571,92.57142857142856,60.285714285714285,32.01428571428571,25.25714285714286,33.48571428571429,38.62857142857143,30.4,27.928571428571427,53.0,628891,interpolated,38.0
Ampara,2008,24,2008-06-07,2008-06-13,3,28.300000000000004,28.300000000000004,80.42857142857143,92.0,62.71428571428572,31.3,25.5,33.08571428571428,36.971428571428575,30.74285714285714,27.814285714285717,3.0,628891,interpolated,38.0
Ampara,2008,25,2008-06-14,2008-06-20,5,5.6,5.6,72.0,86.85714285714286,53.142857142857146,33.128571428571426,25.228571428571428,32.94285714285714,38.68571428571429,29.0,28.67142857142857,3.0,628891,interpolated,38.0
Ampara,2008,26,2008-06-21,2008-06-27,0,14.7,14.7,73.42857142857143,85.0,54.57142857142857,32.82857142857143,25.5,32.542857142857144,37.785714285714285,29.02857142857143,28.414285714285715,3.0,628891,interpolated,38.0
Ampara,2008,27,2008-06-28,2008-07-04,2,5.6,5.6,70.85714285714286,87.71428571428571,50.71428571428572,33.32857142857143,25.357142857142858,33.214285714285715,39.12857142857143,29.61428571428572,28.857142857142858,53.0,628891,interpolated,38.0
Ampara,2008,28,2008-07-05,2008-07-11,2,8.2,8.2,70.0,84.85714285714286,50.42857142857143,33.628571428571426,25.5,32.871428571428574,38.971428571428575,29.12857142857143,28.842857142857145,3.0,628891,interpolated,38.0
Ampara,2008,29,2008-07-12,2008-07-18,0,21.7,21.7,73.14285714285714,88.71428571428571,53.85714285714285,32.67142857142857,25.142857142857142,32.84285714285714,38.42857142857143,29.214285714285715,28.385714285714283,3.0,628891,interpolated,38.0
Ampara,2008,30,2008-07-19,2008-07-25,0,16.9,16.9,78.57142857142857,92.57142857142856,60.42857142857143,31.67142857142857,24.82857142857143,32.971428571428575,37.85714285714285,29.6,27.82857142857143,61.0,628891,interpolated,38.0
Ampara,2008,31,2008-07-26,2008-08-01,1,8.5,8.5,68.71428571428571,84.28571428571429,47.85714285714285,33.457142857142856,25.342857142857145,32.3,37.94285714285714,28.714285714285715,28.6,51.0,628891,interpolated,38.0
Ampara,2008,32,2008-08-02,2008-08-08,1,4.2,4.2,71.28571428571429,88.0,51.0,33.22857142857143,25.24285714285714,32.957142857142856,38.41428571428571,29.457142857142856,28.728571428571428,3.0,628891,interpolated,38.0
Ampara,2008,33,2008-08-09,2008-08-15,1,15.3,15.3,71.0,84.85714285714286,50.71428571428572,33.42857142857143,25.414285714285715,32.57142857142857,38.91428571428571,29.0,28.585714285714285,51.0,628891,interpolated,38.0
Ampara,2008,34,2008-08-16,2008-08-22,0,23.5,23.5,74.0,88.0,56.0,32.542857142857144,25.071428571428573,32.5,38.17142857142857,29.042857142857144,28.2,63.0,628891,interpolated,38.0
Ampara,2008,35,2008-08-23,2008-08-29,0,38.1,38.1,79.42857142857143,92.0,60.71428571428572,31.014285714285712,24.514285714285712,31.957142857142856,37.18571428571429,29.342857142857145,27.15714285714285,63.0,628891,interpolated,38.0
Ampara,2008,36,2008-08-30,2008-09-05,1,46.900000000000006,46.900000000000006,83.57142857142857,94.71428571428572,67.0,30.1,24.25714285714286,31.957142857142856,36.92857142857143,29.142857142857142,26.728571428571428,61.0,628891,interpolated,38.0
Ampara,2008,37,2008-09-06,2008-09-12,0,23.4,23.4,78.42857142857143,91.42857142857144,59.85714285714285,31.485714285714288,24.74285714285714,32.771428571428565,37.6,29.15714285714285,27.62857142857143,51.0,628891,interpolated,38.0
Ampara,2008,38,2008-09-13,2008-09-19,1,0.3999999999999999,0.3999999999999999,71.28571428571429,89.71428571428571,50.0,33.128571428571426,24.82857142857143,33.371428571428574,39.51428571428572,29.214285714285715,28.728571428571428,3.0,628891,interpolated,38.0
Ampara,2008,39,2008-09-20,2008-09-26,0,4.4,4.4,69.0,85.42857142857143,49.0,33.24285714285714,25.414285714285715,32.55714285714286,38.57142857142857,28.928571428571427,28.77142857142857,3.0,628891,interpolated,38.0
Ampara,2008,40,2008-09-27,2008-10-03,0,4.300000000000001,4.300000000000001,73.57142857142857,90.42857142857144,54.0,32.371428571428574,25.27142857142857,33.31428571428571,38.65714285714286,30.228571428571428,28.47142857142857,3.0,628891,interpolated,38.0
Ampara,2008,41,2008-10-04,2008-10-10,0,20.8,20.8,78.42857142857143,91.85714285714286,59.85714285714285,31.1,24.77142857142857,32.07142857142857,36.75714285714286,29.62857142857143,27.32857142857143,51.0,628891,interpolated,38.0
Ampara,2008,42,2008-10-11,2008-10-17,0,57.8,57.8,87.28571428571429,96.14285714285714,74.0,28.75714285714286,24.014285714285712,30.985714285714288,34.15714285714286,29.11428571428572,25.942857142857143,63.0,628891,interpolated,38.0
Ampara,2008,43,2008-10-18,2008-10-24,1,62.5,62.5,84.57142857142857,92.85714285714286,70.57142857142857,29.61428571428572,24.428571428571427,31.02857142857143,34.957142857142856,28.62857142857143,26.357142857142858,63.0,628891,interpolated,38.0
Ampara,2008,44,2008-10-25,2008-10-31,2,10.3,10.3,78.42857142857143,91.0,60.57142857142857,30.342857142857145,24.428571428571427,31.571428571428573,36.114285714285714,28.571428571428573,26.914285714285715,51.0,628891,interpolated,38.0
Ampara,2008,45,2008-11-01,2008-11-07,0,2.3000000000000003,2.3000000000000003,75.42857142857143,92.71428571428572,53.71428571428572,30.24285714285714,23.185714285714287,30.457142857142856,35.2,27.314285714285717,26.414285714285715,2.0,628891,interpolated,38.0
Ampara,2008,46,2008-11-08,2008-11-14,0,41.6,41.6,85.42857142857143,93.57142857142856,71.85714285714286,28.571428571428573,23.82857142857143,29.61428571428572,32.7,27.6,25.67142857142857,51.0,628891,interpolated,38.0
Ampara,2008,47,2008-11-15,2008-11-21,1,59.1,59.1,87.28571428571429,95.42857142857144,74.71428571428571,28.414285714285715,23.97142857142857,30.685714285714283,33.871428571428574,28.685714285714287,25.814285714285717,51.0,628891,interpolated,38.0
Ampara,2008,48,2008-11-22,2008-11-28,0,63.6,63.6,87.85714285714286,94.28571428571428,74.0,28.785714285714285,24.11428571428572,30.142857142857142,33.542857142857144,28.057142857142857,25.728571428571428,61.0,628891,interpolated,38.0
Ampara,2008,49,2008-11-29,2008-12-05,0,22.5,22.5,85.42857142857143,93.85714285714286,72.85714285714286,28.17142857142857,23.514285714285712,29.7,33.114285714285714,27.61428571428572,25.457142857142856,51.0,628891,interpolated,38.0
Ampara,2008,50,2008-12-06,2008-12-12,0,70.7,70.7,88.57142857142857,95.0,79.0,27.071428571428573,23.37142857142857,28.857142857142858,31.442857142857143,27.057142857142857,24.842857142857145,63.0,628891,interpolated,38.0
Ampara,2008,51,2008-12-13,2008-12-19,0,140.9,140.9,90.0,95.57142857142856,81.42857142857143,26.75714285714286,23.214285714285715,28.714285714285715,31.228571428571428,27.042857142857144,24.585714285714285,51.0,628891,interpolated,38.0
Ampara,2008,52,2008-12-20,2008-12-26,0,10.9,10.9,81.0,91.42857142857144,70.28571428571429,27.542857142857144,23.071428571428573,28.27142857142857,31.042857142857144,26.4,25.057142857142857,51.0,628891,interpolated,38.0
Ampara,2009,1,2008-12-27,2009-01-02,1,0.9,0.9,71.0,84.71428571428571,59.285714285714285,27.342857142857145,22.071428571428573,26.47142857142857,29.242857142857144,24.37142857142857,24.642857142857142,3.0,634019,interpolated,38.0
Ampara,2009,2,2009-01-03,2009-01-09,0,77.0,77.0,84.14285714285714,91.28571428571428,75.0,26.47142857142857,22.842857142857145,27.6,29.8,25.97142857142857,24.457142857142856,51.0,634019,interpolated,38.0
Ampara,2009,3,2009-01-10,2009-01-16,3,13.6,13.6,80.14285714285714,89.71428571428571,68.14285714285714,27.11428571428572,22.857142857142858,27.214285714285715,29.585714285714285,25.585714285714285,24.685714285714287,51.0,634019,interpolated,38.0
Ampara,2009,4,2009-01-17,2009-01-23,11,1.9,1.9,70.85714285714286,81.57142857142857,59.71428571428572,27.17142857142857,22.82857142857143,26.6,28.842857142857145,25.071428571428573,24.857142857142858,3.0,634019,interpolated,38.0
Ampara,2009,5,2009-01-24,2009-01-30,14,89.2,89.2,84.42857142857143,95.14285714285714,70.85714285714286,27.314285714285717,21.685714285714287,28.1,31.542857142857144,25.0,24.428571428571427,3.0,634019,interpolated,38.0
Ampara,2009,6,2009-01-31,2009-02-06,9,0.0,0.0,73.85714285714286,89.85714285714286,58.142857142857146,27.62857142857143,20.5,26.3,30.785714285714285,22.77142857142857,24.042857142857144,3.0,634019,interpolated,38.0
Ampara,2009,7,2009-02-07,2009-02-13,13,0.5,0.5,71.85714285714286,87.85714285714286,54.285714285714285,28.25714285714286,21.52857142857143,26.95714285714286,30.9,24.1,24.74285714285714,3.0,634019,interpolated,38.0
Ampara,2009,8,2009-02-14,2009-02-20,2,6.6,6.6,73.71428571428571,89.14285714285714,59.0,28.428571428571427,21.642857142857142,27.428571428571427,31.228571428571428,24.414285714285715,25.0,51.0,634019,interpolated,38.0
Ampara,2009,9,2009-02-21,2009-02-27,3,9.6,9.6,83.14285714285714,95.71428571428572,66.85714285714286,29.75714285714286,23.314285714285717,30.97142857142857,35.84285714285714,27.685714285714283,26.214285714285715,3.0,634019,interpolated,38.0
Ampara,2009,10,2009-02-28,2009-03-06,14,0.0,0.0,73.0,94.85714285714286,46.42857142857143,31.17142857142857,21.27142857142857,29.52857142857143,35.7,24.61428571428572,25.957142857142856,3.0,634019,interpolated,38.0
Ampara,2009,11,2009-03-07,2009-03-13,2,79.0,79.0,84.85714285714286,94.85714285714286,68.71428571428571,29.228571428571428,23.457142857142856,30.52857142857143,34.471428571428575,27.62857142857143,25.885714285714283,51.0,634019,interpolated,38.0
Ampara,2009,12,2009-03-14,2009-03-20,0,10.7,10.7,83.42857142857143,95.57142857142856,69.0,29.642857142857142,23.885714285714283,31.9,36.24285714285714,28.842857142857145,26.585714285714285,51.0,634019,interpolated,38.0
